lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.075072463768116,-34.898513513513514,-75.32757217097827,-63.60287527834497,-56.969677664446124,-63.602873124761885,-80.74432712419411,-78.77402458689087
-8.075072463768116,-34.898288288288285,-75.08583679623922,-62.77251491266712,-57.35401348170984,-62.77251264006351,-80.56291435705586,-78.67341989037476
-8.075072463768116,-34.898063063063056,-74.84593900736095,-61.895112666575855,-57.72984122178096,-61.89511026203641,-80.38163571999243,-78.57747330131784
-8.075072463768116,-34.897837837837834,-74.60833785187742,-60.96544123977287,-58.09752298254671,-60.965438688344165,-80.20061649839641,-78.48638796433235
-8.075072463768116,-34.89761261261261,-74.37352950860321,-59.977460261591304,-58.45739864062027,-59.977457545940226,-80.01999109082936,-78.400362677576
-8.075072463768116,-34.89738738738738,-74.14204798654526,-58.92418264089318,-58.809787597747686,-58.92417974105487,-79.83990340048194,-78.3195906574754
-8.075072463768116,-34.89716216216216,-73.91446536481664,-57.79753981167919,-59.15499036286393,-57.79753670459236,-79.66050721108832,-78.24425827468718
-8.075072463768116,-34.89693693693693,-73.69139147109195,-56.588275450101094,-59.49328998740492,-56.588272109522734,-79.48196654066416,-78.17454377569405
-8.075072463768116,-34.89671171171171,-73.47347288998802,-55.28593642652939,-59.824953369416306,-55.28593282306933,-79.30445596580651,-78.11061600593277
-8.075072463768116,-34.89648648648648,-73.26139118982132,-53.879114547846285,-60.15023244048328,-53.87911065049849,-79.12816090805939,-78.05263315133016
-8.075072463768116,-34.896261261261266,-73.05586025819437,-52.356276252472,-60.46936524724215,-52.35627203170168,-78.95327787319184,-78.0007415162525
-8.075072463768116,-34.89603603603604,-72.85762264423667,-50.707913355016615,-60.782576938920414,-50.70790879168828,-78.78001463305935,-77.9550743561374
-8.075072463768116,-34.89581081081081,-72.66744482097903,-48.93158161546978,-61.09008066958367,-48.93157672043732,-78.60859033910279,-77.9157507832713
-8.075072463768116,-34.895585585585586,-72.48611130385657,-47.0430134799536,-61.39207842425962,-47.043008336023036,-78.4392355554219,-77.88287476375353
-8.075072463768116,-34.89536036036036,-72.31441759486229,-45.09889669153834,-61.688761776156184,-45.09889153585755,-78.27219219888676,-77.85653422269604
-8.075072463768116,-34.89513513513513,-72.15316196336202,-43.23688244899279,-61.980312581482906,-43.236877800801636,-78.10771337305181,-77.83680027352258
-8.075072463768116,-34.894909909909906,-72.00313612589112,-41.72054758580303,-62.266903618127145,-41.720544326615794,-77.94606308237937,-77.82372658522448
-8.075072463768116,-34.894684684684684,-71.865114945819,-40.91562229894602,-62.54869917339897,-40.9156214033339,-77.7875158131508,-77.81734889927262
-8.075072463768116,-34.89445945945945,-71.73984533690046,-41.091872124900505,-62.82585558538298,-41.091873927114975,-77.6323559678238,-77.81768470526507
-8.075072463768116,-34.894234234234226,-71.62803461941161,-42.18504580478961,-63.09852174237672,-42.1850496632872,-77.48087714020159,-77.82473308144225
-8.075072463768116,-34.894009009009004,-71.53033863819638,-43.85959978023331,-63.36683954422524,-43.85960468612291,-77.33338121985827,-77.83847470307191
-8.075072463768116,-34.89378378378378,-71.44735000380503,-45.77281911543126,-63.63094432873936,-45.772824308499835,-77.19017731631155,-77.8588720186668
-8.075072463768116,-34.89355855855855,-71.37958685501067,-47.70811333921321,-63.890965266467404,-47.70811841357852,-77.05158049519287,-77.8858695904965
-8.075072463768116,-34.89333333333333,-71.32748255776944,-49.56145376710741,-64.14702572640931,-49.56145855160051,-76.91791032212339,-77.91939459312627
-8.075072463768116,-34.89310810810811,-71.291376749387,-51.29394728427167,-64.39924361548353,-51.293951727922604,-76.78948921300469,-77.9593574604931
-8.075072463768116,-34.89288288288288,-71.2715081031532,-52.89800455674498,-64.64773169354585,-52.898008662425525,-76.66664059416277,-78.00565266971458
-8.075072463768116,-34.89265765765766,-71.26800913024232,-54.37937642729814,-64.89259786623833,-54.37938021920685,-76.54968688003638,-78.05815964738744
-8.075072463768116,-34.89243243243243,-71.2809032532231,-55.74865031156148,-65.13394545761494,-55.748653820388654,-76.43894728163662,-78.11674378260355
-8.075072463768116,-34.892207207207214,-71.31010428573134,-57.017470634947415,-65.37187346382754,-57.01747389141994,-76.33473546460337,-78.18125752925982
-8.075072463768116,-34.89198198198198,-71.35541834254525,-58.19696837716877,-65.60647678993887,-58.196971409552404,-76.23735708128442,-78.25154157974538
-8.075072463768116,-34.89175675675676,-71.41654809164287,-59.297191739960766,-65.8378464704561,-59.29719457347744,-76.14710720754712,-78.32742609143875
-8.075072463768116,-34.89153153153153,-71.49309915474666,-60.32697721630686,-66.06606987579642,-60.326979872903365,-76.06426771995524,-78.40873194784155
-8.075072463768116,-34.891306306306305,-71.58458837220395,-61.29400405043748,-66.29123090480509,-61.294006549130046,-75.98910465474944,-78.49527203629134
-8.075072463768116,-34.89108108108108,-71.69045357869648,-62.204915550961374,-66.5134101652219,-62.20491790816631,-75.9218655936948,-78.58685252568341
-8.075072463768116,-34.890855855855854,-71.8100644921288,-63.06545559902594,-66.7326851425137,-63.0654578289944,-75.86277712553795,-78.68327412820665
-8.075072463768116,-34.890630630630625,-71.94273430029378,-63.880598669001685,-66.9491303579819,-63.88060078403534,-75.81204243340031,-78.78433333106548
-8.075072463768116,-34.890405405405396,-72.08773153699642,-64.6546654268634,-67.16281751730897,-64.65466743774265,-75.7698390588894,-78.88982358556996
-8.075072463768116,-34.89018018018018,-72.24429186863286,-65.391422132469,-67.37381564967873,-65.39142404853722,-75.73631689230373,-78.99953644281314
-8.075072463768116,-34.88995495495495,-72.41162945831772,-66.09416467765607,-67.58219123873434,-66.09416650710959,-75.71159643517367,-79.1132626270248
-8.075072463768116,-34.88972972972973,-72.58894763212248,-66.76578904642999,-67.78800834545865,-66.7657907965292,-75.69576737647333,-79.23079303936927
-8.075072463768116,-34.8895045045045,-72.77544863593297,-67.40885019076865,-67.99132872382773,-67.40885186789818,-75.68888751731251,-79.35191968705251
-8.075072463768116,-34.88927927927928,-72.97034233521168,-68.02561120259303,-68.1922119297972,-68.02561281245991,-75.69098207082953,-79.47643653388789
-8.075072463768116,-34.88905405405405,-73.17285377143952,-68.61808443537598,-68.39071542376661,-68.61808598302815,-75.7020433551238,-79.60414027043115
-8.075072463768116,-34.88882882882883,-73.38222954303001,-69.18806597658093,-68.58689466735676,-69.18806746651178,-75.72203088690674,-79.73483100290082
-8.075072463768116,-34.8886036036036,-73.59774302496629,-69.73716463579767,-68.78080321451284,-69.73716607209431,-75.75087187360299,-79.86831286162558
-8.075072463768116,-34.88837837837838,-73.8186984778485,-70.26682640653446,-68.97249279770001,-70.26682779285835,-75.78846209129614,-80.0043945306212
-8.075072463768116,-34.88815315315315,-74.0444341243641,-70.77835518581288,-69.16201340914867,-70.77835652544925,-75.83466712653706,-80.14288970102265
-8.075072463768116,-34.887927927927926,-74.27432428957673,-71.27293039089164,-69.34941337769155,-71.27293168685375,-75.88932395126758,-80.28361745163105
-8.075072463768116,-34.887702702702704,-74.50778071249587,-71.75162199638275,-69.53473944144511,-71.75162325135128,-75.95224279285961,-80.42640256065755
-8.075072463768116,-34.887477477477475,-74.74425313991412,-72.21540341822958,-69.71803681656796,-72.2154046347043,-76.02320925539763,-80.57107575296195
-8.075072463768116,-34.88725225225225,-74.9832293130878,-72.66516259468096,-69.89934926236148,-72.66516377490683,-76.10198664430115,-80.71747388748102
-8.075072463768116,-34.887027027027024,-75.22423445266514,-73.10171155181385,-70.07871914292427,-73.10171269787799,-76.18831844404355,-80.86544008979769
-8.075072463768116,-34.8868018018018,-75.4668303396493,-73.52579469014077,-70.25618748560524,-73.52579580392432,-76.28193089818419,-81.01482383463903
-8.075072463768116,-34.88657657657657,-75.71061408120039,-73.93809598844788,-70.43179403649081,-73.93809707169493,-76.3825356419323,-81.16548098337009
-8.075072463768116,-34.88635135135135,-75.95521663948722,-74.33924528727908,-70.60557731290463,-74.33924634161679,-76.48983234004032,-81.31727378112541
-8.075072463768116,-34.88612612612612,-76.20030119205401,-74.72982378738593,-70.77757465347497,-74.72982481429253,-76.60351128667372,-81.4700708184071
-8.075072463768116,-34.8859009009009,-76.44556138141911,-75.11036887613659,-70.94782226545922,-75.11036987702093,-76.72325592825689,-81.62374696140935
-8.075072463768116,-34.88567567567567,-76.69071950272229,-75.48137837699872,-71.11635526992004,-75.481379353097,-76.84874527605089,-81.77818325545272
-8.075072463768116,-34.88545045045045,-76.93552466900192,-75.84331430146,-71.28320774451478,-75.84331525396996,-76.97965618059644,-81.93326680526698
-8.075072463768116,-34.88522522522522,-77.17975098627778,-76.19660617141096,-71.44841276437782,-76.19660710142566,-77.11566544629409,-82.08889063596854
-8.074927536231884,-34.91,-86.08283892779073,-83.41943545379556,-34.331305974362024,-83.41943488431318,-88.91009972465645,-86.15690603885051
-8.074927536231884,-34.90977477477477,-85.91510485862798,-83.20409987857747,-33.07287250332399,-83.20409930071565,-88.77453822416669,-86.0090596554507
-8.074927536231884,-34.909549549549546,-85.74572289356306,-82.98556958443893,-31.781595140226727,-82.98556899793414,-88.63795945031418,-85.86041440870991
-8.074927536231884,-34.909324324324324,-85.57466835968626,-82.76374878510674,-30.47732528434571,-82.76374818970567,-88.5003536681088,-85.71098317758523
-8.074927536231884,-34.90909909909909,-85.4019164192701,-82.53853734169931,-29.192748085829095,-82.53853673712081,-88.36171124467654,-85.5607803942801
-8.074927536231884,-34.90887387387387,-85.22744210280774,-82.30983049633818,-27.97770541707247,-82.3098298823142,-88.22202266995382,-85.40982214830692
-8.074927536231884,-34.908648648648644,-85.05122034641064,-82.07751858509164,-26.90179189864,-82.07751796130461,-88.08127857902375,-85.25812629615166
-8.074927536231884,-34.90842342342342,-84.87322603454385,-81.84148672849759,-26.051202600932143,-81.84148609465527,-87.9394697765214,-85.105712577068
-8.074927536231884,-34.90819819819819,-84.69343404806179,-81.60161449739604,-25.51510078977799,-81.60161385315047,-87.79658726290128,-84.9526027348187
-8.074927536231884,-34.90797297297297,-84.5118193186459,-81.3577755517338,-25.361218459119584,-81.35777489676161,-87.65262226308172,-84.79882064583725
-8.074927536231884,-34.907747747747734,-84.32835688999748,-81.10983724963404,-25.61084652682071,-81.10983658354203,-87.50756625730952,-84.6443924537434
-8.074927536231884,-34.90752252252252,-84.14302198668238,-80.85766022399525,-26.229876845153086,-80.85765954641695,-87.3614110146988,-84.48934671050662
-8.074927536231884,-34.90729729729728,-83.95579009132345,-80.6010979228586,-27.142903929745785,-80.60109723339718,-87.21414862936308,-84.33371452415071
-8.074927536231884,-34.90707207207207,-83.76663703125595,-80.33999611051473,-28.259578382842975,-80.33999540874092,-87.06577155967113,-84.17752971332675
-8.074927536231884,-34.906846846846854,-83.57553907527918,-80.07419232445994,-29.49690401142658,-80.0741916099401,-86.91627267049233,-84.02082896841597
-8.074927536231884,-34.906621621621625,-83.38247304194303,-79.80351528417839,-30.790039920537524,-79.8035145564393,-86.76564527895965,-83.86365201944622
-8.074927536231884,-34.906396396396396,-83.18741642044526,-79.52778424623966,-32.09361517280995,-79.52778350478528,-86.61388320387002,-83.70604181050078
-8.074927536231884,-34.906171171171174,-82.99034750533417,-79.24680829970941,-33.378427779715906,-79.2468075440232,-86.46098081894246,-83.54804468049622
-8.074927536231884,-34.905945945945945,-82.79124554667379,-78.96038559544962,-34.627076733817375,-78.96038482496823,-86.30693311034236,-83.38971054999703
-8.074927536231884,-34.90572072072072,-82.59009091717883,-78.66830250169312,-35.83014542148641,-78.66830171583632,-86.15173573871797,-83.23109311384599
-8.074927536231884,-34.90549549549549,-82.38686529801069,-78.37033267716183,-36.983356932900065,-78.37033187530528,-85.995385106015,-83.07225003889513
-8.074927536231884,-34.905270270270265,-82.18155188535437,-78.06623605244681,-38.085617396145565,-78.06623523393176,-85.8378784275956,-82.9132431664346
-8.074927536231884,-34.905045045045036,-81.9741356196023,-77.75575770805682,-39.137729722188396,-77.75575687220044,-85.67921380972766,-82.75413871834968
-8.074927536231884,-34.90481981981981,-81.76460343975054,-77.43862663707316,-40.14157138141704,-77.43862578310711,-85.51939033321602,-82.59500750629513
-8.074927536231884,-34.90459459459459,-81.55294456531053,-77.11455437746096,-41.099579185153516,-77.11455350461736,-85.35840814322569,-82.43592514255786
-8.074927536231884,-34.90436936936938,-81.3391508085331,-76.78323349802216,-42.01443218643129,-76.78323260543317,-85.1962685459464,-82.27697225144786
-8.074927536231884,-34.90414414414414,-81.12321691998238,-76.4443359185313,-42.88886059400356,-76.44433500531781,-85.03297411250009,-82.11823467960068
-8.074927536231884,-34.90391891891892,-80.90514097069246,-76.09751104270157,-43.72553408246992,-76.09751010787693,-84.86852879062477,-81.95980370358242
-8.074927536231884,-34.90369369369369,-80.68492477418906,-75.74238367805302,-44.52699973475549,-75.7423827205846,-84.70293802441128,-81.80177623239399
-8.074927536231884,-34.90346846846847,-80.46257435247182,-75.37855171420125,-45.29565073041903,-75.37855073297428,-84.53620888299673,-81.64425500309352
-8.074927536231884,-34.90324324324324,-80.23810044961243,-75.00558352509441,-46.03371383959799,-75.00558251889282,-84.36835019837233,-81.48734876642663
-8.074927536231884,-34.903018018018024,-80.01151909762842,-74.62301505603895,-46.74324818637058,-74.62301402365142,-84.19937271317323,-81.33117245995675
-8.074927536231884,-34.90279279279279,-79.78285223870631,-74.2303465495022,-47.426150543862946,-74.23034548952344,-84.02928923877997,-81.1758473651555
-8.074927536231884,-34.90256756756757,-79.55212840911858,-73.82703885569654,-48.08416419224238,-73.82703776659372,-83.8581148246216,-81.0215012451986
-8.074927536231884,-34.90234234234234,-79.31938348916051,-73.41250926502119,-48.71888949961618,-73.41250814521607,-83.68586693886152,-80.86826845921408
-8.074927536231884,-34.902117117117115,-79.08466152482686,-72.98612678835437,-49.33179509692005,-72.98612563609427,-83.51256566160254,-80.71629004923386
-8.074927536231884,-34.90189189189189,-78.84801562590658,-72.54720679736732,-49.92422897535073,-72.54720561075547,-83.33823389067607,-80.56571379486448
-8.074927536231884,-34.901666666666664,-78.6095089460591,-72.09500492222298,-50.49742911902541,-72.09500369918125,-83.16289756104251,-80.41669423124594
-8.074927536231884,-34.90144144144144,-78.36921574968969,-71.62871008413667,-51.052533467781245,-71.62870882236925,-82.98658587813401,-80.26939262508694
-8.074927536231884,-34.90121621621621,-78.12722257034233,-71.1474365177973,-51.59058911775978,-71.14743521488904,-82.80933156573377,-80.12397690351523
-8.074927536231884,-34.900990990990984,-77.88362946498512,-70.65021461215434,-52.112560735141955,-70.65021326538809,-82.63117112896137,-79.98062153045976
-8.074927536231884,-34.90076576576576,-77.63855136742012,-70.13598036400917,-52.61933820030501,-70.13597897039924,-82.45214513271719,-79.8395073250424
-8.074927536231884,-34.90054054054054,-77.39211954328923,-69.60356320186308,-53.11174352214098,-69.60356175814076,-82.27229849597089,-79.70082121662466
-8.074927536231884,-34.90031531531531,-77.14448314740116,-69.051671890074,-53.59053707462408,-69.05167039263809,-82.09168080215909,-79.56475593126191
-8.074927536231884,-34.90009009009009,-76.89581088238506,-68.47887817138235,-54.05642321146172,-68.47887661624898,-81.9103466258801,-79.43150960464502
-8.074927536231884,-34.89986486486486,-76.64629275472987,-67.88359774259933,-54.51005531707557,-67.88359612527188,-81.72835587567855,-79.30128531691861
-8.074927536231884,-34.89963963963964,-76.3961419216262,-67.26406809165555,-54.952040347572904,-67.26406640724227,-81.54577415293639,-79.1742905456459
-8.074927536231884,-34.89941441441441,-76.1455966173234,-66.61832265115719,-55.382942914766105,-66.61832089406695,-81.36267312622141,-79.05073653360276
-8.074927536231884,-34.899189189189194,-75.89492214360607,-65.9441606564857,-55.80328895993502,-65.94415882050515,-81.17913092055383,-78.9308375694473
-8.074927536231884,-34.898963963963965,-75.64441290228237,-65.23911204958449,-56.213569061354846,-65.23911012778757,-80.99523252031008,-78.81481018016592
-8.074927536231884,-34.898738738738736,-75.39439444159692,-64.50039677655411,-56.61424141412873,-64.5003947610705,-80.81107018471545,-78.70287223577526
-8.074927536231884,-34.898513513513514,-75.14522547938361,-63.72487794841203,-57.00573451824185,-63.7248758303364,-80.62674387369799,-78.59524196825407
-8.074927536231884,-34.898288288288285,-74.89729985733129,-62.90900868982979,-57.38844960550878,-62.9090064591381,-80.442361682047,-78.492136908253
-8.074927536231884,-34.898063063063056,-74.65104837005089,-62.048773312033475,-57.76276283366188,-62.04877095736808,-80.25804027888415,-78.39377274541027
-8.074927536231884,-34.897837837837834,-74.40694040132317,-61.13962512736799,-58.129027272568706,-61.139622635785955,-80.07390534893929,-78.30036211951898
-8.074927536231884,-34.89761261261261,-74.16548528785938,-60.17642657606149,-58.48757470429419,-60.17642393312596,-79.89009203140705,-78.21211335232942
-8.074927536231884,-34.89738738738738,-73.92723331889141,-59.153403870897066,-58.83871725693369,-59.15340106030342,-79.70674535142513,-78.1292291315647
-8.074927536231884,-34.89716216216216,-73.6927762674602,-58.06414100870208,-59.18274888913322,-58.06413801258117,-79.52402063831244,-78.05190516077042
-8.074927536231884,-34.89693693693693,-73.46274733859337,-56.90166242567078,-59.51994674135423,-56.901659224811596,-79.3420839237443,-77.98032879048986
-8.074927536231884,-34.89671171171171,-73.23782041090561,-55.658700810359534,-59.850572366853896,-55.658697385514344,-79.16111231232469,-77.91467764798341
-8.074927536231884,-34.89648648648648,-73.01870844248842,-54.328337869923516,-60.17487285504606,-54.328334204133625,-78.98129431553556,-77.85511828396972
-8.074927536231884,-34.896261261261266,-72.80616091204075,-52.90538063935827,-60.49308185770849,-52.9053767230493,-78.80283013953837,-77.80180485603117
-8.074927536231884,-34.89603603603604,-72.6009601716199,-51.38916074534308,-60.8054205279349,-51.389156586841224,-78.62593191564505,-77.75487786880171
-8.074927536231884,-34.89581081081081,-72.40391660263319,-49.78900060975519,-61.1120983800208,-49.78899625485268,-78.45082386193766,-77.71446299136647
-8.074927536231884,-34.895585585585586,-72.21586248969149,-48.134344041464445,-61.41331407825527,-48.134339608791436,-78.27774236272347,-77.68066997168205
-8.074927536231884,-34.89536036036036,-72.0376445629507,-46.49175958426905,-61.709256161338146,-46.491755320436994,-78.10693595234571,-77.65359166709868
-8.074927536231884,-34.89513513513513,-71.8701152053342,-44.98755750495155,-62.00010370807557,-44.987553843939565,-77.93866518877886,-77.63330320848343
-8.074927536231884,-34.894909909909906,-71.71412237912082,-43.8205028958845,-62.28602695063378,-43.82050044822759,-77.77320240196241,-77.61986131341448
-8.074927536231884,-34.894684684684684,-71.57049839347366,-43.22441728695178,-62.56718783936155,-43.22441663323596,-77.6108313016658,-77.61330376152475
-8.074927536231884,-34.89445945945945,-71.44004770917353,-43.35348022531181,-62.84374056422844,-43.353481549257964,-77.45184642992854,-77.61364904206164
-8.074927536231884,-34.894234234234226,-71.3235340531636,-44.17206152030995,-63.11583203607772,-44.17206446300679,-77.2965524434459,-77.62089618053207
-8.074927536231884,-34.894009009009004,-71.22166718958239,-45.48237988217306,-63.383602332152975,-45.48238381421561,-77.14526321257836,-77.63502474785528
-8.074927536231884,-34.89378378378378,-71.1350897580926,-47.053445122061945,-63.64718510814836,-47.05344948303485,-76.99830072536528,-77.65599505183891
-8.074927536231884,-34.89355855855855,-71.06436463755097,-48.710995213870845,-63.90670798025607,-48.71099963966293,-76.85599378708002,-77.6837485072019
-8.074927536231884,-34.89333333333333,-71.00996331750589,-50.35196795445354,-64.16229287954351,-50.35197225005264,-76.71867650921652,-77.7182081769522
-8.074927536231884,-34.89310810810811,-70.97225575533672,-51.92505878856309,-64.41405638089546,-51.9250628658055,-76.586686585228,-77.75927947473292
-8.074927536231884,-34.89288288288288,-70.95150216116252,-53.40933915521775,-64.66211000903928,-53.4093429843675,-76.46036335526799,-77.80685101478616
-8.074927536231884,-34.89265765765766,-70.94784708475157,-54.799809929491545,-64.90656052303555,-54.79981351017712,-76.3400456670341,-77.86079559386872
-8.074927536231884,-34.89243243243243,-70.9613160826145,-56.09915727409637,-65.147510181408,-56.09916061917535,-76.22606954590276,-77.92097128740193
-8.074927536231884,-34.892207207207214,-70.99181512515412,-57.31339745677684,-65.38505698905828,-57.31340058443055,-76.11876569361468,-77.98722264069494
-8.074927536231884,-34.89198198198198,-71.03913277261545,-58.449677836856736,-65.61929492787256,-58.449680766575696,-76.01845684157024,-78.05938193538373
-8.074927536231884,-34.89175675675676,-71.10294501479503,-59.515212782916365,-65.85031417198228,-59.515215533446806,-75.92545499133925,-78.1372705105365
-8.074927536231884,-34.89153153153153,-71.18282254478744,-60.51680200843009,-66.07820128889769,-60.516804597136854,-75.84005858126648,-78.22070011853333
-8.074927536231884,-34.891306306306305,-71.27824013010397,-61.46064230909863,-66.30303942771204,-61.46064475163804,-75.76254962440774,-78.30947429599351
-8.074927536231884,-34.89108108108108,-71.38858766445094,-62.35228350975335,-66.52490849526919,-62.35228582007285,-75.69319086744383,-78.40338973148377
-8.074927536231884,-34.890855855855854,-71.5131824334501,-63.19665209939191,-66.74388532127634,-63.196654289832395,-75.63222302470089,-78.50223761291107
-8.074927536231884,-34.890630630630625,-71.65128211024566,-63.99810361554199,-66.96004381304763,-63.998105696975045,-75.57986214339684,-78.60580493933304
-8.074927536231884,-34.890405405405396,-71.80209800918792,-64.76048427769149,-67.17345510074458,-64.76048625973799,-75.53629715690579,-78.71387578369121
-8.074927536231884,-34.89018018018018,-71.96480816426755,-65.48719243260844,-67.38418767381114,-65.48719432378587,-75.50168768169198,-78.8262324950912
-8.074927536231884,-34.88995495495495,-72.1385698567411,-66.18123556603652,-67.59230750923234,-66.1812373739004,-75.47616210994244,-78.94265683126665
-8.074927536231884,-34.88972972972973,-72.32253128671218,-66.84528128315564,-67.7978781919474,-66.84528301438715,-75.45981604471763,-79.06293101372202
-8.074927536231884,-34.8895045045045,-72.51584216028635,-67.48170197595975,-68.00096102847013,-67.48170363652011,-75.452711117007,-79.18683870046124
-8.074927536231884,-34.88927927927928,-72.71766303903703,-68.09261351238398,-68.20161515365994,-68.09261510760565,-75.45487421509412,-79.31416587252565
-8.074927536231884,-34.88905405405405,-72.92717337012553,-68.67990853937843,-68.39989763152913,-68.67991007404882,-75.46629714639784,-79.4447016327411
-8.074927536231884,-34.88882882882883,-73.14357817676583,-69.24528506260606,-68.59586355012257,-69.24528654096478,-75.48693674064958,-79.57823891626867
-8.074927536231884,-34.8886036036036,-73.36611344081419,-69.79027094997728,-68.78956611126358,-69.79027237592338,-75.51671539164357,-79.71457511416625
-8.074927536231884,-34.88837837837838,-73.59405024838074,-70.31624494844316,-68.9810567150958,-70.31624632543871,-75.55552202346084,-79.85351261209794
-8.074927536231884,-34.88815315315315,-73.82669779870426,-70.82445473391691,-69.17038504013578,-70.82445606517362,-75.60321345600013,-79.99485924750374
-8.074927536231884,-34.887927927927926,-74.06340539422186,-71.3160324422986,-69.35759911883416,-71.3160337306561,-75.65961613505425,-80.13842868911135
-8.074927536231884,-34.887702702702704,-74.30356353963677,-71.79200806387232,-69.54274540913943,-71.79200931195187,-75.72452818386859,-80.28404074338064
-8.074927536231884,-34.887477477477475,-74.54660427969478,-72.25332102413356,-69.72586886217188,-72.25332223433139,-75.79772172668339,-80.43152159289917
-8.074927536231884,-34.88725225225225,-74.79200090201482,-72.70083022386893,-69.90701298638743,-72.70083139836342,-75.87894543019726,-80.58070397191236
-8.074927536231884,-34.887027027027024,-75.03926712404032,-73.13532276748779,-70.08621990831634,-73.1353239083071,-75.96792720669609,-80.7314272845058
-8.074927536231884,-34.8868018018018,-75.28795587261163,-73.55752157222756,-70.26353043019395,-73.55752268119451,-76.06437702192949,-80.88353767072448
-8.074927536231884,-34.88657657657657,-75.5376577535668,-73.96809202059649,-70.4389840846444,-73.968093099432,-76.16798975251041,-81.03688802618183
-8.074927536231884,-34.88635135135135,-75.78799929596602,-74.36764779246761,-70.61261918652013,-74.36764884273913,-76.2784480405331,-81.19133798017907
-8.074927536231884,-34.88612612612612,-76.03864104377163,-74.75675599202842,-70.7844728822302,-74.7567570151877,-76.39542509772215,-81.34675383755825
-8.074927536231884,-34.8859009009009,-76.28927555582507,-75.13594166690808,-70.95458119651254,-75.13594266428117,-76.51858741675878,-81.50300848889427
-8.074927536231884,-34.88567567567567,-76.5396253644374,-75.50569180224096,-71.12297907697666,-75.50569277510331,-76.64759735383032,-81.65998129364536
-8.074927536231884,-34.88545045045045,-76.7894409329374,-75.86645885941195,-71.28970043640592,-75.86645980892175,-76.78211555269755,-81.81755794028939
-8.074927536231884,-34.88522522522522,-77.03849864434119,-76.21866391947898,-71.4547781930759,-76.21866484671293,-76.92180318763158,-81.9756302874695
-8.074782608695653,-34.91,-86.04208497548618,-83.4289854279665,-34.914278190474974,-83.42898485921998,-88.8723138140856,-86.09298927308069
-8.074782608695653,-34.90977477477477,-85.8734052734109,-83.21393416263291,-33.747067507716,-83.21393358553519,-88.73604542814226,-85.94383535456515
-8.074782608695653,-34.909549549549546,-85.70304605361784,-82.99570104745573,-32.56356810395518,-82.99570046176026,-88.59874105538168,-85.79384841996642
-8.074782608695653,-34.909324324324324,-85.5309813025423,-82.77419108333285,-31.384729224642186,-82.77419048877559,-88.4603903482816,-85.64304045933835
-8.074782608695653,-34.90909909909909,-85.35718477555076,-82.54930497952822,-30.24213527853739,-82.5493043758361,-88.32098303902785,-85.491425007645
-8.074782608695653,-34.90887387387387,-85.18163002643732,-82.32093889308618,-29.18035232156919,-82.32093827998656,-88.18050895941118,-85.3390172508604
-8.074782608695653,-34.908648648648644,-85.004290441188,-82.08898414811313,-28.25727283555345,-82.08898352530369,-88.03895806235008,-85.18583413797569
-8.074782608695653,-34.90842342342342,-84.82513927674958,-81.85332693349795,-27.539964939120296,-81.85332630066179,-87.89632044543376,-85.031894499423
-8.074782608695653,-34.90819819819819,-84.64414970510617,-81.61384797658292,-27.093912725477708,-81.6138473334083,-87.75258637640786,-84.8772191718794
-8.074782608695653,-34.90797297297297,-84.46129486345117,-81.37042219091441,-26.966777900786113,-81.37042153704948,-87.60774632090008,-84.72183112980383
-8.074782608695653,-34.907747747747734,-84.27654791091169,-81.12291829517994,-27.173221021787867,-81.12291763028003,-87.46179097244445,-84.56575562381826
-8.074782608695653,-34.90752252252252,-84.0898820928663,-80.87119840098578,-27.689684623546285,-80.87119772465573,-87.31471128516478,-84.40902032615773
-8.074782608695653,-34.90729729729728,-83.90127081330118,-80.6151175656235,-28.462651712162923,-80.61511687747335,-87.1664985089923,-84.2516554832062
-8.074782608695653,-34.90707207207207,-83.7106877165356,-80.35452330732011,-29.42491626082152,-80.3545226069428,-87.01714422810491,-84.09369407541723
-8.074782608695653,-34.906846846846854,-83.5181067788335,-80.08925507799228,-30.510897268557173,-80.08925436493575,-86.86664040227984,-83.9351719843873
-8.074782608695653,-34.906621621621625,-83.32350241143175,-79.8191436899327,-31.66573700201944,-79.8191429637549,-86.71497941180868,-83.77612816733563
-8.074782608695653,-34.906396396396396,-83.12684957605168,-79.54401069119336,-32.84812835548816,-79.54400995137183,-86.56215410609337,-83.61660483882244
-8.074782608695653,-34.906171171171174,-82.92812391410567,-79.26366768397423,-34.02928692678071,-79.26366693001725,-86.4081578561011,-83.45664765947913
-8.074782608695653,-34.905945945945945,-82.72730189125681,-78.97791558010061,-35.19040385245175,-78.97791481145879,-86.25298461112905,-83.29630593165083
-8.074782608695653,-34.90572072072072,-82.52436095897966,-78.68654378637552,-36.31996438650674,-78.68654300247937,-86.09662896015044,-83.13563280158996
-8.074782608695653,-34.90549549549549,-82.3192797347854,-78.38932931183544,-37.411504648772635,-78.38932851206377,-85.93908619798674,-82.97468546763702
-8.074782608695653,-34.905270270270265,-82.11203820330073,-78.08603578811739,-38.46192712622994,-78.0860349718148,-85.78035239684556,-82.81352539405273
-8.074782608695653,-34.905045045045036,-81.90261794009933,-77.77641239232614,-39.470309058236424,-77.7764115588227,-85.62042448337667,-82.65221852944237
