lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.07391304347826,-34.90977477477477,-63.91050932490335,-62.19061940861808,-68.15664424208563,-66.56990501080904,-84.70340651696056,-74.10333540078572
-8.07391304347826,-34.909549549549546,-63.91055708801193,-62.19071458288643,-68.15661847642728,-66.56987379987795,-84.70340573184319,-74.10327526877953
-8.07391304347826,-34.909324324324324,-63.910609145203495,-62.19081881946983,-68.15659006555781,-66.56983947508628,-84.70340476748444,-74.10320889097206
-8.07391304347826,-34.90909909909909,-63.91066598411529,-62.1909331678322,-68.15655869483163,-66.56980166981819,-84.70340359841876,-74.10313552138678
-8.07391304347826,-34.90887387387387,-63.91072816138843,-62.19105882696958,-68.15652400415712,-66.56975996480169,-84.70340219517328,-74.10305430605692
-8.07391304347826,-34.908648648648644,-63.91079631452656,-62.19119717111185,-68.156485580122,-66.56971387902011,-84.70340052353399,-74.10296426428364
-8.07391304347826,-34.90842342342342,-63.910871176176094,-62.191349780648984,-68.15644294651027,-66.56966285877235,-84.70339854365513,-74.1028642660602
-8.07391304347826,-34.90819819819819,-63.26461495653131,-64.05721199803948,-68.44959064886622,-66.24311473613965,-85.32307967874804,-73.54969180703495
-8.07391304347826,-34.90797297297297,-63.2647094128187,-64.05732448860357,-68.44956211352384,-66.24307668984981,-85.32306860772222,-73.54954985034001
-8.07391304347826,-34.907747747747734,-63.26481331481659,-64.05745017581255,-68.44953078131476,-66.24303425941798,-85.3230566467991,-73.5493905510083
-8.07391304347826,-34.90752252252252,-63.26492792055905,-64.05759094357822,-68.44949628586679,-66.24298682556513,-85.32304369383445,-73.54921140766757
-8.07391304347826,-34.90729729729728,-63.26505470099392,-64.05774900825621,-68.44945819995877,-66.24293366084082,-85.32302963162397,-73.54900947749803
-8.07391304347826,-34.90707207207207,-63.265195384194804,-64.05792698982553,-68.44941602317986,-66.24287390673148,-85.32301432523194,-73.54878128227666
-8.07391304347826,-34.906846846846854,-63.26535201055144,-64.05812800120694,-68.4493691666157,-66.24280654501636,-85.32299761878089,-73.54852269073868
-8.07391304347826,-34.906621621621625,-63.26552700213616,-64.0583557611324,-68.44931693372939,-66.24273036168455,-85.32297933158762,-73.54822877030044
-8.07391304347826,-34.906396396396396,-63.8650317541574,-64.29179520537663,-68.24296428536591,-67.11506022218997,-85.43628796431425,-72.536085912753
-8.07391304347826,-34.906171171171174,-63.86530113077509,-64.29226799598676,-68.24306525896957,-67.11515439606076,-85.43644697657527,-72.53610896339168
-8.07391304347826,-34.905945945945945,-66.22319264906182,-65.3316963505339,-66.93114711795407,-69.64270892189319,-85.96607584243597,-73.44189797042065
-8.07391304347826,-34.90572072072072,-66.22340489166488,-65.33186473701792,-66.93099133880844,-69.64292859185332,-85.96614678386172,-73.44204755080195
-8.07391304347826,-34.90549549549549,-66.22365682887614,-65.33205700286024,-66.93080202144843,-69.64320527578448,-85.96623323710229,-73.44223068376871
-8.07391304347826,-34.905270270270265,-66.22395706166074,-65.3322777253172,-66.93057155499267,-69.64355252168906,-85.96633871952645,-73.44245505430533
-8.07391304347826,-34.905045045045036,-66.22431648462114,-65.33253260532496,-66.93029024397973,-69.64398766562881,-85.96646770519074,-73.44273045641317
-8.07391304347826,-34.90481981981981,-66.77739486805186,-67.39724789155629,-67.02323345539088,-70.06072476201797,-86.54266187420885,-74.99811978216536
-8.07391304347826,-34.90459459459459,-67.04723438881308,-67.56684323876289,-66.73323745130038,-69.8014759819141,-86.42279849446962,-74.26904210944576
-8.07391304347826,-34.90436936936938,-67.04730700153242,-67.56672902652144,-66.73292435279272,-69.80202530504758,-86.42282612554781,-74.26936275494731
-8.07391304347826,-34.90414414414414,-67.04739373833081,-67.56658471336384,-66.73253255282577,-69.80272812209576,-86.42286484095358,-74.26977217198413
-8.07391304347826,-34.90391891891892,-68.15993987927564,-67.71961058409947,-65.33983050787742,-68.93766742558321,-86.26305340941927,-74.98306332981944
-8.07391304347826,-34.90369369369369,-68.16064023693959,-67.71941025056547,-65.33882633477275,-68.93868660830958,-86.26330112021162,-74.98424611516702
-8.07391304347826,-34.90346846846847,-67.40600782481502,-67.16999970013319,-65.86685976587259,-70.4244635699423,-86.8494445664583,-75.38847902560812
-8.07391304347826,-34.90324324324324,-69.75989509721958,-66.10563518754655,-65.05037463518788,-71.3157994525651,-86.8326903115824,-76.85683901391988
-8.07391304347826,-34.903018018018024,-70.05905020282604,-65.24833935854775,-64.93094579082715,-71.3545547767879,-87.07239671078992,-78.0477172798742
-8.07391304347826,-34.90279279279279,-70.0583050846507,-65.24915002373727,-64.93224325239824,-71.35312397630896,-87.07310294412848,-78.04820409723405
-8.07391304347826,-34.90256756756757,-69.64881076224246,-66.23346022106897,-64.72491624881263,-71.55039011023295,-87.83500250504201,-78.88300652771821
-8.07391304347826,-34.90234234234234,-66.95670559922164,-67.63168358996573,-66.5333701024434,-69.29649292436932,-87.67320165621535,-77.45531550095825
-8.07391304347826,-34.902117117117115,-66.40035296650642,-66.89847519927093,-66.62579185370603,-69.90867319404809,-87.86360484301237,-77.96817468053194
-8.07391304347826,-34.90189189189189,-65.78946395392049,-64.55574826418072,-64.56436180593168,-70.43779018511638,-87.92435812016285,-77.89923591082412
-8.07391304347826,-34.901666666666664,-65.78175131526675,-64.55289803270846,-64.56307969317896,-70.43925088830788,-87.92453605278237,-77.89725295342933
-8.07391304347826,-34.90144144144144,-64.56527585944083,-63.20795749626885,-64.15684504252013,-71.44952961823434,-87.74362200206342,-78.74583725659444
-8.07391304347826,-34.90121621621621,-64.058256169783,-64.40019602540212,-62.90773737325855,-70.65718140428248,-87.20936598175969,-79.42728290339636
-8.07391304347826,-34.900990990990984,-64.52712290334689,-65.37593945187906,-64.22784137550796,-70.57553996182276,-87.12884069941438,-80.43383303399226
-8.07391304347826,-34.90076576576576,-65.4485864745596,-63.85465478518793,-64.6377107386134,-71.03970968709886,-87.02276926315528,-81.65395910716275
-8.07391304347826,-34.90054054054054,-65.63977607822032,-64.18128460847845,-65.15389761510333,-71.95422387643421,-87.94219718192187,-82.88223305952236
-8.07391304347826,-34.90031531531531,-66.95881638761023,-62.969366653960165,-64.95794852266505,-71.44119127152159,-87.9702784579947,-82.1231851454446
-8.07391304347826,-34.90009009009009,-64.7487384071765,-50.020190117723196,-39.09242669323304,-63.099467270913166,-79.27557894032047,-82.69997043189892
-8.07391304347826,-34.89986486486486,-62.9738499231905,-49.09247596522869,-43.45005300119066,-60.0678708240162,-80.79119199334897,-81.38120504347339
-8.07391304347826,-34.89963963963964,-63.58424315634832,-48.3379175052234,-43.02146367199222,-56.703067145492255,-79.3484886813427,-80.67269690304077
-8.07391304347826,-34.89941441441441,-63.611177177880634,-48.15762870240781,-42.27148395046391,-57.245579127147124,-78.41243066896547,-77.46094008798393
-8.07391304347826,-34.899189189189194,-64.43649810780853,-50.60048425234218,-37.23897921756361,-57.33270034781641,-77.96232825348751,-77.93916843329829
-8.07391304347826,-34.898963963963965,-62.847092733927546,-49.20530861802032,-35.9201760184313,-55.79193209665941,-78.52173689404567,-75.0273279423753
-8.07391304347826,-34.898738738738736,-63.82946719411736,-45.41380845862358,-34.07405596434562,-51.746861028930276,-75.26632468064737,-76.53547740613894
-8.07391304347826,-34.898513513513514,-61.12280054030772,-42.043729547704125,-36.84468903753457,-50.90835053471974,-75.70041824832225,-76.62176778927945
-8.07391304347826,-34.898288288288285,-64.00293012550641,-43.786930941248194,-40.42640304454392,-46.9842636428714,-78.42589366712153,-75.31035304731246
-8.07391304347826,-34.898063063063056,-62.594564806699005,-44.23994491080508,-37.366621174089495,-46.89619556181389,-74.62346585503663,-74.8103118731011
-8.07391304347826,-34.897837837837834,-58.94585380765586,-44.63622747981516,-34.51126076037594,-45.65012886148729,-75.0113268376801,-78.31620757375083
-8.07391304347826,-34.89761261261261,-60.37602069032786,-46.76160482108219,-37.25442932319139,-45.80469260713562,-73.75614407524789,-80.28371140540153
-8.07391304347826,-34.89738738738738,-57.75640049821071,-48.268374783475664,-36.8115832670837,-46.606375930058,-74.57216447532578,-81.2817692529603
-8.07391304347826,-34.89716216216216,-57.82574066906939,-48.286392618270845,-37.108399282918235,-49.64644806219081,-75.66203140736647,-81.45249420385011
-8.07391304347826,-34.89693693693693,-57.94605755492827,-50.14387847757193,-39.035945395298526,-52.76093987742095,-73.96931144080355,-81.24169851731232
-8.07391304347826,-34.89671171171171,-57.21933011810283,-52.9889180394081,-40.85966059404157,-51.720384715670484,-71.03899936309021,-79.29761504564463
-8.07391304347826,-34.89648648648648,-52.17838466363208,-57.13447002883269,-41.34029704617149,-51.36749872420729,-69.83462170987102,-76.52011688372511
-8.07391304347826,-34.896261261261266,-43.358257741081154,-58.08061731873588,-45.85804365916309,-49.743222080090426,-66.03640998723635,-72.76730428246547
-8.07391304347826,-34.89603603603604,-39.23901096904098,-57.67446425110024,-40.745297308624664,-49.6013577615174,-65.22128086332106,-73.85137245160807
-8.07391304347826,-34.89581081081081,-38.19201502272785,-58.53467756980865,-38.52169821891486,-52.24744070036713,-65.18432275472216,-74.22087807683259
-8.07391304347826,-34.895585585585586,-47.775440870300876,-65.6630066028756,-48.20772596890942,-53.99907824631457,-66.50369585317489,-70.4141536547382
-8.07391304347826,-34.89536036036036,-45.726351990297516,-66.85952828529474,-39.54540457874446,-53.550251602093894,-65.98722253391499,-72.55982637327462
-8.07391304347826,-34.89513513513513,-43.11758782155325,-67.37769129748062,-37.11632174888578,-53.568091722566926,-64.16541664145242,-72.6839633061713
-8.07391304347826,-34.894909909909906,-33.421104073404116,-56.407786027712746,-53.583146593381755,-36.36380239754133,-54.69614502675341,-51.24809405372209
-8.07391304347826,-34.894684684684684,-33.44151847410521,-56.398106242150575,-53.58677007781067,-36.36581556703557,-54.69723841379789,-51.259587638282
-8.07391304347826,-34.89445945945945,-34.195465973648254,-56.96179962629661,-53.43389663084548,-36.97541400698967,-55.10064208863482,-52.262427189086004
-8.07391304347826,-34.894234234234226,-34.2858529822729,-56.903914988118125,-53.39007819797414,-37.00973971750725,-55.19248716944148,-52.19186002016259
-8.07391304347826,-34.894009009009004,-34.59988472618038,-56.72430656455121,-52.37530000625281,-37.139560301410796,-55.88011059544733,-52.05007720667254
-8.07391304347826,-34.89378378378378,-34.51114450188078,-56.91343555020425,-52.20618814449618,-37.08570719813255,-56.19163206539282,-51.99431369658682
-8.07391304347826,-34.89355855855855,-34.149636922677544,-56.79393374444196,-52.06242399565936,-37.15223537487151,-56.469243100113154,-53.45173124062553
-8.07391304347826,-34.89333333333333,-34.10548342404764,-56.692131026895595,-52.09079732615024,-37.091333371292755,-56.49519273252453,-53.58372891835673
-8.07391304347826,-34.89310810810811,-34.5940560515774,-55.87789187400931,-52.51400867820765,-35.569334440789646,-57.17174933079351,-54.56510028898082
-8.07391304347826,-34.89288288288288,-34.61856121479316,-55.836112838032506,-52.551427617551425,-35.52882608987512,-57.17908638718611,-54.60579756009406
-8.07391304347826,-34.89265765765766,-37.263586118628965,-56.55280534804056,-52.970299916255215,-34.6988906804941,-58.43023486786348,-57.781722066833964
-8.07391304347826,-34.89243243243243,-58.28221167596307,-69.82738132382873,-73.64196307276042,-41.87980582984608,-67.55139824368034,-82.8895208340354
-8.07391304347826,-34.892207207207214,-62.25411867402706,-69.99427856388844,-72.76071653546715,-42.6217735412715,-71.67411995684891,-82.46176548349186
-8.07391304347826,-34.89198198198198,-60.921322663105926,-68.12541944244468,-72.44788804126298,-43.273290400344585,-72.33606185593206,-82.02720905526724
-8.07391304347826,-34.89175675675676,-62.39045051583719,-68.58273371486916,-71.05610986000985,-44.56317355548618,-69.56508250026258,-87.8713086289662
-8.07391304347826,-34.89153153153153,-64.27606333331808,-68.14219803528214,-72.72023341061957,-44.286016293050544,-72.61487115396159,-90.62589964514554
-8.07391304347826,-34.891306306306305,-40.428729796709305,-78.50331482841757,-70.89651664195249,-63.56204383688562,-53.36818609579157,-82.54678044575205
-8.07391304347826,-34.89108108108108,-38.05282994427143,-78.37794498021364,-70.58803222954197,-65.53466848731603,-54.32465699361151,-83.54164751886998
-8.07391304347826,-34.890855855855854,-36.36965222673892,-79.27156137968576,-69.871338304368,-64.27770263991464,-56.15924903006741,-82.07180946941878
-8.07391304347826,-34.890630630630625,-35.4276949895732,-79.25153626627394,-70.0330346050096,-64.37364887113027,-56.80271847965284,-80.6991289010633
-8.07391304347826,-34.890405405405396,-35.88312383879434,-78.72052237265093,-69.62094905318033,-65.39521252266474,-57.580014306984765,-77.35139325612896
-8.07391304347826,-34.89018018018018,-37.51426837847961,-78.2486542969354,-70.55264854383206,-63.59181949300582,-60.48828582750504,-77.12797517713418
-8.07391304347826,-34.88995495495495,-38.94578433350949,-79.02537392279292,-70.04052379584498,-62.38059018132651,-61.805032631722206,-78.01621952519467
-8.07391304347826,-34.88972972972973,-46.85652226211072,-83.06362942349386,-69.2332253941209,-64.94612486511608,-69.47316815783999,-82.83986172919012
-8.07391304347826,-34.8895045045045,-47.487206823294095,-82.4538566002159,-69.24559788610593,-64.9731819728926,-68.37569937253484,-82.95242206475984
-8.07391304347826,-34.88927927927928,-47.485269200724375,-82.45147285786562,-69.24444936981395,-64.9708004227612,-68.37447591622428,-82.95078289047156
-8.07391304347826,-34.88905405405405,-46.74641063001729,-80.98107423380064,-66.65691577732304,-62.210078577026046,-65.77832605152284,-81.17946313349552
-8.07391304347826,-34.88882882882883,-49.208658388347246,-79.43890941051535,-66.7791214149599,-57.49673550928988,-65.24323945925028,-81.85841160997415
-8.07391304347826,-34.8886036036036,-49.20961904196367,-79.43319702634683,-66.77916438574461,-57.48933949717906,-65.24195123376346,-81.86123700139618
-8.07391304347826,-34.88837837837838,-49.49541945267027,-76.17428658693976,-67.96208018207318,-53.73117993161481,-65.79949649757253,-82.87275223962179
-8.07391304347826,-34.88815315315315,-49.49412057036064,-76.16993381669353,-67.96402201298172,-53.726091076197626,-65.80029448196123,-82.87429390795026
-8.07391304347826,-34.887927927927926,-49.49324639864388,-76.16705618138282,-67.96535777060174,-53.722736821105826,-65.80088150721048,-82.87529492577868
-8.07391304347826,-34.887702702702704,-49.49264833238721,-76.16512917309493,-67.96629504542861,-53.720498836001624,-65.80132348748492,-82.8759501738816
-8.07391304347826,-34.887477477477475,-49.492234653286744,-76.16383139073193,-67.96696307526882,-53.71899863402285,-65.80166316839573,-82.87637844678355
-8.07391304347826,-34.88725225225225,-49.49194699211116,-76.16295962734091,-67.96744480133106,-53.7179971626022,-65.8019289954618,-82.87665445303314
-8.07391304347826,-34.887027027027024,-51.551717794617744,-73.75740277117244,-68.92468273609272,-49.72419681073853,-66.77248304484321,-84.70404394506303
-8.07391304347826,-34.8868018018018,-51.552410377866124,-73.75676523587518,-68.92532145712153,-49.72288334037421,-66.77325873174269,-84.7046491232349
-8.07391304347826,-34.88657657657657,-51.553003105014085,-73.75627278653631,-68.92582444142396,-49.72184799454057,-66.77388326335526,-84.7051314724245
-8.07391304347826,-34.88635135135135,-51.55351524068906,-73.75588976339074,-68.92622417097365,-49.72102432530443,-66.77439147123683,-84.70551981363475
-8.07391304347826,-34.88612612612612,-51.553961544718426,-73.75559033993238,-68.9265443057452,-49.72036391435236,-66.77480893775733,-84.70583523123709
-8.07391304347826,-34.8859009009009,-51.55435348341236,-73.75535551535337,-68.92680235400599,-49.719830919160124,-66.77515475136411,-84.7060933954335
-8.07391304347826,-34.88567567567567,-51.5547000783985,-73.75517111187354,-68.92701145754968,-49.71939842604246,-66.77544336005026,-84.70630611994966
-8.07391304347826,-34.88545045045045,-51.55500851102008,-73.75502641502048,-68.92718160851643,-49.71904596381566,-66.77568584222396,-84.7064824270618
-8.07391304347826,-34.88522522522522,-51.55528455918487,-73.75491323392744,-68.92732049355392,-49.71875777850573,-66.77589079347685,-84.70662928868457
-8.073768115942029,-34.91,-65.07688420760415,-62.61645901554292,-68.1635018681076,-66.67025749012184,-84.42997873259701,-74.17674030284445
-8.073768115942029,-34.90977477477477,-65.07688752672689,-62.61654953587531,-68.16348233178313,-66.67021209238978,-84.43000199482057,-74.17674803219083
-8.073768115942029,-34.909549549549546,-65.07689092034597,-62.61664951056674,-68.16346059835325,-66.67016176282158,-84.43002764140948,-74.17675644419158
-8.073768115942029,-34.909324324324324,-65.07689438907984,-62.616760054891834,-68.16343640262329,-66.67010591299837,-84.43005595110306,-74.17676561304756
-8.073768115942029,-34.90909909909909,-65.07689793343579,-62.61688244298365,-68.16340944119021,-66.67004387032162,-84.43008724202667,-74.17677562281014
-8.073768115942029,-34.90887387387387,-65.0769015538443,-62.61701813493601,-68.16337936587766,-66.66997486363394,-84.43012187835207,-74.17678656893531
-8.073768115942029,-34.908648648648644,-63.910479125573325,-62.19055724938003,-68.15668323588608,-66.5699385645928,-84.70342291269951,-74.10343894433106
-8.073768115942029,-34.90842342342342,-63.910535757950804,-62.19067327410855,-68.15665190893267,-66.5699003835079,-84.70342223016524,-74.10336611330825
-8.073768115942029,-34.90819819819819,-63.910598339767205,-62.19080220057572,-68.15661680690023,-66.56985774518674,-84.70342130787031,-74.1032843877849
-8.073768115942029,-34.90797297297297,-63.91066765748198,-62.19094576591313,-68.1565774070638,-66.56981003928979,-84.70342010507278,-74.10319253052599
-8.073768115942029,-34.907747747747734,-63.91074462738363,-62.19110599559636,-68.15653309869676,-66.56975655335143,-84.70341857347334,-74.1030890954795
-8.073768115942029,-34.90752252252252,-63.910830321719885,-62.19128526138972,-68.15648316523752,-66.56969645217235,-84.70341665558448,-74.10297238538428
-8.073768115942029,-34.90729729729728,-63.910926001106695,-62.19148635312176,-68.15642676217753,-66.56962875228405,-84.70341428268829,-74.10284039918973
-8.073768115942029,-34.90707207207207,-63.26479014404664,-64.05715623914088,-68.4495040779998,-66.24309966093807,-85.32300518132321,-73.54971991922069
-8.073768115942029,-34.906846846846854,-63.2649181525286,-64.05730208785276,-68.44946324388145,-66.24304830351052,-85.32298758325902,-73.54952789074751
-8.073768115942029,-34.906621621621625,-63.265061446252915,-64.05746863226207,-68.44941764569457,-66.24298985228792,-85.32296826499194,-73.54930771594204
-8.073768115942029,-34.906396396396396,-63.265222469375644,-64.0576594369331,-68.44936653607752,-66.24292310330941,-85.3229469864374,-73.54905451708942
-8.073768115942029,-34.906171171171174,-63.26540416585611,-64.05787882874391,-68.44930901813942,-66.24284659857841,-85.32292346430374,-73.54876237682089
-8.073768115942029,-34.905945945945945,-63.265610105723006,-64.05813209596282,-68.44924400871277,-66.24275856071145,-85.32289736268127,-73.54842406921522
-8.073768115942029,-34.90572072072072,-63.26584464976691,-64.0584257496594,-68.44917019081777,-66.24265680748839,-85.32286828128238,-73.54803070797884
-8.073768115942029,-34.90549549549549,-63.86519113067852,-64.29177734753902,-68.2427770402623,-67.11455668121525,-85.43603260289962,-72.53590218119665
-8.073768115942029,-34.905270270270265,-63.86555945083424,-64.2924166580868,-68.2429095097999,-67.11467129677474,-85.43624134665525,-72.53592778535884
-8.073768115942029,-34.905045045045036,-63.865993402587634,-64.29317730410814,-68.24307178715395,-67.11481992367732,-85.4364958541492,-72.53596249859145
-8.073768115942029,-34.90481981981981,-66.22314765038216,-65.33232257237538,-66.9315415066896,-69.64157308164916,-85.96596949951781,-73.44150364270904
-8.073768115942029,-34.90459459459459,-66.22349514000517,-65.33261726105499,-66.93129495022326,-69.64192797895173,-85.96609233932892,-73.44174909179912
-8.073768115942029,-34.90436936936938,-66.22392748169322,-65.33296625868286,-66.9309781288134,-69.64240414440555,-85.96624955806423,-73.44206644649618
-8.073768115942029,-34.90414414414414,-66.22446900229025,-65.33338326380249,-66.9305698350731,-69.64303982632946,-85.96645140890786,-73.44247751395224
-8.073768115942029,-34.90391891891892,-66.77743962241196,-67.39748844487603,-67.02338354673057,-70.05987891785483,-86.54251397556206,-74.99757224347483
-8.073768115942029,-34.90369369369369,-66.77760683842826,-67.39707585270112,-67.02292811859475,-70.06069603611714,-86.54254807209733,-74.99788235179199
-8.073768115942029,-34.90346846846847,-67.04744070351708,-67.56646673026603,-66.73271490539733,-69.80206475777487,-86.42275075774151,-74.26926647775758
-8.073768115942029,-34.90324324324324,-67.04758355114029,-67.56615937435654,-66.73199973963202,-69.80340372539091,-86.42283544340594,-74.27001885690844
-8.073768115942029,-34.903018018018024,-67.04776797124956,-67.56574211934368,-66.73102750912645,-69.80526154740495,-86.42296074632375,-74.27106409633804
-8.073768115942029,-34.90279279279279,-67.4058776714775,-67.16951875412627,-65.86656441487823,-70.42571647442712,-86.84922782930198,-75.38838812097691
-8.073768115942029,-34.90256756756757,-70.16519638585258,-65.91298407888206,-64.92332541933439,-71.66895759788434,-86.48657795080814,-79.01798126832878
-8.073768115942029,-34.90234234234234,-70.16532212215883,-65.91458472093524,-64.92267511079281,-71.66632683803549,-86.48690688401024,-79.01606191986156
-8.073768115942029,-34.902117117117115,-70.05828631578797,-65.25265536107717,-64.93057518829829,-71.35101420446554,-87.0721215210801,-78.04634005697605
-8.073768115942029,-34.90189189189189,-69.64839598267841,-66.23731056968685,-64.72553922900124,-71.54530128106991,-87.83419266134919,-78.88090533196225
-8.073768115942029,-34.901666666666664,-69.16191525785186,-67.40882398359862,-66.84924005558078,-69.89310580056805,-88.20377414954959,-78.97615731888482
-8.073768115942029,-34.90144144144144,-66.92939968302656,-66.54695749841952,-67.23169473047477,-70.07798295526008,-88.08319505988791,-78.46976117941965
-8.073768115942029,-34.90121621621621,-66.91876657733238,-66.5432300710075,-67.23416698398346,-70.08142903743092,-88.08494051760522,-78.46997679969502
-8.073768115942029,-34.900990990990984,-65.15486404621586,-64.69301976913549,-66.09081490483271,-70.76283351500392,-87.991760545609,-77.83469937465402
-8.073768115942029,-34.90076576576576,-64.51731812837251,-63.23280678771606,-64.12003928879957,-71.42087996482356,-87.74097134393703,-78.69381244323846
-8.073768115942029,-34.90054054054054,-64.05092065775841,-63.93857549149849,-62.76110334707805,-70.46294046309676,-87.13445760587163,-78.91080447217404
-8.073768115942029,-34.90031531531531,-65.1294211072421,-63.55317346561631,-63.12849838478422,-71.10479957926125,-86.90492951812381,-80.3701918835633
-8.073768115942029,-34.90009009009009,-65.45314105794489,-63.8659982465253,-64.66435013553884,-71.02249839199261,-87.02386722182902,-81.64031886750873
-8.073768115942029,-34.89986486486486,-62.99359906721394,-48.990272353396826,-43.37706416175228,-60.015457026404725,-80.71431719097916,-81.33788844134607
-8.073768115942029,-34.89963963963964,-63.55286960812391,-48.38752948656707,-43.01095797665033,-56.65796858012247,-79.35224416871223,-80.56386447514375
-8.073768115942029,-34.89941441441441,-64.19302911722129,-49.61393633919329,-41.0533312904533,-57.42711279282957,-77.96736786105845,-77.88079389997232
-8.073768115942029,-34.899189189189194,-64.58542156917369,-50.74033835403061,-37.253176620479316,-57.44493971027907,-78.25866468154639,-77.54686772379398
-8.073768115942029,-34.898963963963965,-64.07193754839773,-47.58135747651304,-35.46772585004814,-55.082508483920826,-77.48101817700177,-75.18019142619816
-8.073768115942029,-34.898738738738736,-64.25343214169351,-44.111374914966376,-34.0252892204955,-50.678300941682004,-75.84850690958446,-76.48601877046788
-8.073768115942029,-34.898513513513514,-60.50647394161488,-42.96486965933338,-37.415953211877955,-50.973179701737386,-75.36353085586123,-77.46739028883769
-8.073768115942029,-34.898288288288285,-65.81568668351805,-45.874026355393234,-40.63561616835442,-46.771435765095944,-78.0990786855192,-74.78095791602605
-8.073768115942029,-34.898063063063056,-60.13059941734207,-43.33285466015139,-36.402236312078784,-46.21493323355486,-75.35487487188577,-75.2308643095693
-8.073768115942029,-34.897837837837834,-59.18394825164079,-44.77999302964439,-34.53097890739572,-45.57404725800826,-75.00186628406466,-78.44214746965245
-8.073768115942029,-34.89761261261261,-60.277473277706434,-46.937417528574194,-37.31848263107462,-45.74625194240742,-73.7390888765755,-80.27833153615084
-8.073768115942029,-34.89738738738738,-57.67464583542235,-48.2846285949816,-36.76731269056238,-46.66182340371375,-74.62328263601071,-81.3605805464513
-8.073768115942029,-34.89716216216216,-57.851517394471536,-48.380003753032476,-37.11943528206493,-49.77743696440638,-75.70432662093488,-81.42134636065826
-8.073768115942029,-34.89693693693693,-57.97966601727215,-50.20463472037166,-39.12474768368445,-52.81339211334331,-73.88943466354525,-81.23274541349227
-8.073768115942029,-34.89671171171171,-57.23364399282347,-53.06807853620273,-40.876435714682344,-51.69307320198847,-70.94095842301344,-79.32184877983323
-8.073768115942029,-34.89648648648648,-47.79712600465093,-58.338604974587064,-43.39622924733407,-50.23101452111393,-68.53358685274334,-74.31158333491264
-8.073768115942029,-34.896261261261266,-41.65052598167858,-57.62654479599462,-42.41327757659681,-48.99760868621206,-66.1328816051813,-72.4739646990789
-8.073768115942029,-34.89603603603604,-38.6787062452626,-57.3866864389558,-40.721021111310506,-52.094237820718035,-64.99063647244067,-74.6136132078909
-8.073768115942029,-34.89581081081081,-38.1910770319952,-58.54308034415217,-38.52980588008496,-52.25371160964001,-65.18189517987791,-74.2256197202283
-8.073768115942029,-34.895585585585586,-47.77702659532647,-65.6651641816455,-48.1979834483659,-54.002583397887776,-66.5064376933195,-70.41504297836984
-8.073768115942029,-34.89536036036036,-45.71702158024738,-66.8619672043321,-39.52712342095902,-53.54671907090221,-65.98283471843604,-72.56453127785245
-8.073768115942029,-34.89513513513513,-41.78192231817879,-66.26716650464287,-37.90509483748637,-53.817810870780384,-63.19769168386244,-73.54000206276731
-8.073768115942029,-34.894909909909906,-35.46389643960871,-59.68141080934023,-48.064426320113014,-43.37817462032045,-58.11535812886196,-59.529314514309114
-8.073768115942029,-34.894684684684684,-33.40058994018654,-56.425870012512284,-53.588553599475546,-36.367094582572875,-54.67608117358547,-51.25533279227748
-8.073768115942029,-34.89445945945945,-33.422959632877244,-56.42157922702051,-53.59955133720644,-36.37263563033171,-54.66265376407726,-51.28238849703481
-8.073768115942029,-34.894234234234226,-33.5184061646789,-56.38852443807754,-53.62556848536772,-36.39472630586663,-54.64145736706018,-51.35062349525377
-8.073768115942029,-34.894009009009004,-34.44323612997059,-56.54168684037307,-53.56916048643322,-37.01866237741437,-54.90935497140669,-52.103827329545425
-8.073768115942029,-34.89378378378378,-34.491651212581736,-56.5731342994808,-53.47919836221605,-37.12170547088829,-55.114767085459306,-52.10822875562167
-8.073768115942029,-34.89355855855855,-34.61241615105753,-56.780327288322376,-52.24217842807793,-37.18035710971892,-55.77976515824906,-52.18406639848421
-8.073768115942029,-34.89333333333333,-34.55497270228811,-56.864566911817825,-52.107919742016236,-37.18538880380281,-55.79069446503217,-52.28192515740793
-8.073768115942029,-34.89310810810811,-34.12946782493195,-56.664578355717666,-52.14722076522639,-37.1107329447708,-56.45821058847334,-53.557973978105885
-8.073768115942029,-34.89288288288288,-34.11827638998329,-56.65002840472222,-52.143864995650205,-37.09535845945714,-56.472882242844925,-53.5854508191194
-8.073768115942029,-34.89265765765766,-34.11363209955932,-56.64228637775461,-52.14385014621274,-37.088416414941314,-56.47917182272898,-53.597699809895246
-8.073768115942029,-34.89243243243243,-50.88491275803955,-70.46246619601965,-62.151793537494584,-49.406748072114546,-55.415545813518484,-69.38672617088329
-8.073768115942029,-34.892207207207214,-49.687932896386535,-70.72737338033231,-64.06534325045781,-46.932074508072404,-58.12083743344186,-70.24142650326108
-8.073768115942029,-34.89198198198198,-48.92107112953456,-69.24280770932964,-63.55820681628579,-46.628720380873666,-56.553716104980545,-70.94135685210905
-8.073768115942029,-34.89175675675676,-45.262689140106765,-69.34709237399878,-65.31732206072368,-49.017043951487025,-54.50589067401797,-72.87091340480544
-8.073768115942029,-34.89153153153153,-40.99525550122623,-77.84813599846503,-69.8182364603364,-60.39354854569511,-56.15896433035647,-84.53591886565582
